Cod. Cliente;Loja;Município;UF;Zona
546588;1;CARAPICUIBA;SP;SP1108
546591;1;GUAREI;SP;SP2215
546597;1;SAO PAULO;SP;SP1105
546608;1;SALTINHO;SP;SP2217
546609;1;AVANHANDAVA;SP;SP2202
546610;1;CAJAMAR;SP;SP1119
546617;1;JALES;SP;SP2213
546619;1;SANTA ISABEL;SP;2100SP
546619;2;ARUJA;SP;SP1116
546619;1;SANTA ISABEL;SP;SP1116
546636;1;PEDRO DE TOLEDO;SP;SP2215
546640;1;ITAQUAQUECETUBA;SP;SP1116
546646;1;AMERICANA;SP;SP2210
546651;1;SAO PAULO;SP;SP1122
546661;1;JANDIRA;SP;SP1108
546696;1;PALESTINA;SP;SP2213
546700;1;CORDEIROPOLIS;SP;SP2210
546707;1;SOROCABA;SP;SP2204
546709;1;FERNANDOPOLIS;SP;SP2213
546728;1;SAO PAULO;SP;SP1116
546737;1;CAFELANDIA;SP;SP2211
546742;1;RIBEIRAO PIRES;SP;SP1118
546776;1;MOGI MIRIM;SP;SP2210
546799;1;RIO CLARO;SP;2220SP
546799;1;RIO CLARO;SP;SP2210
546839;1;RIBEIRAO PIRES;SP;SP1118
546852;1;SUMARE;SP;SP2217
546912;1;BARRETOS;SP;SP2212
546916;1;AMERICANA;SP;SP2210
546988;1;SAO PAULO;SP;SP1116
546991;1;SAO PAULO;SP;SP1111
547014;1;SAO PAULO;SP;SP1115
547016;1;SANTO ANDRE;SP;SP1118
547021;1;SAO PAULO;SP;SP1107
547056;1;ITAQUAQUECETUBA;SP;SP1116
547059;1;BEBEDOURO;SP;SP2212
547083;1;OSASCO;SP;SP1109
547085;1;SAO PAULO;SP;SP1101
547088;1;ITAQUAQUECETUBA;SP;SP1116
547097;1;SAO BERNARDO DO CAMPO;SP;SP1103
547099;1;BARRETOS;SP;SP2212
547126;1;BARUERI;SP;SP1119
547165;1;DESCALVADO;SP;SP2218
547174;1;SAO PAULO;SP;SP1101
547176;1;POA;SP;SP1106
547196;1;MOGI DAS CRUZES;SP;SP2216
547211;1;SAO PAULO;SP;SP1124
547214;1;SOROCABA;SP;SP2204
547215;1;SAO PAULO;SP;SP1106
547234;1;SAO PAULO;SP;SP1115
547236;1;SAO PAULO;SP;SP1123
547260;1;SAO PAULO;SP;SP1104
547267;1;OSASCO;SP;1106SP
547279;1;GUARULHOS;SP;SP1117
547284;1;GUARULHOS;SP;SP1117
547295;1;ESTIVA GERBI;SP;SP2208
547313;1;SAO PAULO;SP;SP1115
547330;1;MOGI DAS CRUZES;SP;SP2216
547332;1;TABATINGA;SP;SP2207
547333;1;TABOAO DA SERRA;SP;SP1123
547352;1;SAO PAULO;SP;SP1107
547419;1;SAO PAULO;SP;SP1116
547422;1;SAO PAULO;SP;SP1107
547426;1;SOROCABA;SP;SP2204
547426;2;SOROCABA;SP;SP2204
547458;1;SOROCABA;SP;SP2204
547464;1;COTIA;SP;SP1108
547467;1;SAO PAULO;SP;SP1105
547471;1;SAO PAULO;SP;SP1112
547472;1;SAO PAULO;SP;SP1112
547476;1;MOGI DAS CRUZES;SP;SP2216
547479;1;MOGI DAS CRUZES;SP;SP2216
547506;1;GUARULHOS;SP;SP1117
547507;1;SUZANO;SP;SP2216
547521;1;MAUA;SP;SP1106
547540;1;BORBOREMA;SP;SP2211
547546;1;PIRASSUNUNGA;SP;2205SP
547546;1;PIRASSUNUNGA;SP;SP2100
547555;1;SAO PAULO;SP;SP1112
547558;1;MAUA;SP;SP1106
547573;1;SAO BERNARDO DO CAMPO;SP;SP1103
547593;1;CAIEIRAS;SP;SP1119
547594;1;SANTA BARBARA D'OESTE;SP;SP2217
547608;1;PRESIDENTE PRUDENTE;SP;SP2209
547613;1;SAO PAULO;SP;SP1124
547616;1;SAO PAULO;SP;2101SP
547616;1;SAO PAULO;SP;SP1099
547620;1;SAO PAULO;SP;SP1111
547624;1;SAO PAULO;SP;SP1104
547696;1;NOVA ODESSA;SP;SP2217
547720;1;SAO PAULO;SP;SP1121
547721;1;TABOAO DA SERRA;SP;SP1123
547732;1;OSASCO;SP;SP1109
547744;1;POA;SP;SP1106
547758;1;MAUA;SP;SP1106
547779;1;SANTA ISABEL;SP;SP1116
547801;1;GUARULHOS;SP;SP1117
547810;1;MOGI DAS CRUZES;SP;SP2216
547822;1;SAO PAULO;SP;SP1115
547823;1;INDAIATUBA;SP;2220SP
547824;1;SAO PAULO;SP;SP1124
547825;1;TABAPUA;SP;2206SP
547825;1;TABAPUA;SP;SP2206
547826;1;RIBEIRAO PIRES;SP;SP1118
547834;1;MOGI DAS CRUZES;SP;SP1098
547855;1;BOITUVA;SP;SP2214
547859;1;SAO PAULO;SP;SP1101
547875;1;AMERICANA;SP;SP2210
547877;1;SAO PAULO;SP;SP1124
547880;1;SAO BERNARDO DO CAMPO;SP;SP1103
547902;1;ITAPECERICA DA SERRA;SP;SP1123
547906;1;SAO PAULO;SP;SP1123
547909;1;SAO PAULO;SP;SP1116
547911;1;SAO BERNARDO DO CAMPO;SP;SP1103
547936;1;COTIA;SP;1106SP
547936;1;COTIA;SP;SP1108
547936;2;COTIA;SP;SP1108
547961;1;PAULINIA;SP;SP2217
547963;1;ITAQUAQUECETUBA;SP;SP1116
547967;1;SANTA BARBARA D'OESTE;SP;SP2217
547968;1;SANTO ANDRE;SP;SP1118
547972;1;SAO JOSE DO RIO PRETO;SP;SP2206
547977;1;ANDRADINA;SP;SP2202
547980;1;SAO LOURENCO DA SERRA;SP;SP1123
547982;1;MATAO;SP;SP2218
547986;1;HORTOLANDIA;SP;SP2214
547987;1;OUROESTE;SP;SP2213
547991;1;SAO PAULO;SP;SP1107
547993;1;SAO PAULO;SP;1106SP
547994;1;SAO ROQUE;SP;SP2204
547998;1;VALINHOS;SP;SP2214
548022;1;SAO JOSE DOS CAMPOS;SP;SP2219
548038;1;SAO PAULO;SP;SP1120
548054;1;SAO PAULO;SP;SP1101
548065;1;SAO JOSE DOS CAMPOS;SP;SP2219
548077;1;IBIUNA;SP;SP2204
548096;1;SAO PAULO;SP;SP1124
548101;1;SAO JOSE DOS CAMPOS;SP;SP2219
548106;1;SAO PAULO;SP;SP1115
548113;1;SAO BERNARDO DO CAMPO;SP;1115SP
548159;1;SAO JOSE DOS CAMPOS;SP;2100SP
548159;1;SAO JOSE DOS CAMPOS;SP;SP2219
548164;1;PRESIDENTE VENCESLAU;SP;SP2209
548177;1;JANDIRA;SP;SP1108
548198;1;SAO PAULO;SP;SP1122
548217;1;ITAPEVI;SP;SP1119
548219;1;SAO JOSE DO RIO PRETO;SP;SP2206
548224;1;SAO PAULO;SP;SP1121
548226;1;SANTO ANDRE;SP;SP1118
548229;1;DIADEMA;SP;SP1103
548231;1;GUAPIACU;SP;SP2206
548234;1;SAO PAULO;SP;SP1107
548237;1;SUMARE;SP;SP2217
548253;1;MARTINOPOLIS;SP;SP2209
548264;1;OSASCO;SP;SP1109
548265;1;SAO PAULO;SP;SP1124
548270;1;CANANEIA;SP;SP2215
548274;1;SAO PAULO;SP;SP1107
548277;1;SAO PAULO;SP;SP1107
548294;1;SAO PAULO;SP;SP1123
548295;1;BERNARDINO DE CAMPOS;SP;SP2207
548304;1;SAO PAULO;SP;SP1115
548326;1;MONTE APRAZIVEL;SP;SP2213
548329;1;RIO GRANDE DA SERRA;SP;1115SP
548329;1;RIO GRANDE DA SERRA;SP;SP1118
548330;1;SAO PAULO;SP;SP1112
548341;1;CARDOSO;SP;SP2213
548379;1;SUMARE;SP;SP2217
548387;1;AMERICO BRASILIENSE;SP;SP2218
548393;1;SAO JOSE DO RIO PRETO;SP;SP2206
548399;1;SAO BENTO DO SAPUCAI;SP;SP2219
548400;2;SAO PAULO;SP;SP1112
548401;1;DIADEMA;SP;SP1103
548403;1;BERNARDINO DE CAMPOS;SP;SP2207
548405;1;DIADEMA;SP;1100SP
548406;1;SAO JOSE DO RIO PRETO;SP;2206SP
548406;1;SAO JOSE DO RIO PRETO;SP;SP2206
548421;1;QUEIROZ;SP;SP2211
548431;1;SAO PAULO;SP;SP1107
548437;1;SAO PAULO;SP;SP1104
548454;1;DIADEMA;SP;SP1103
548460;1;SAO BERNARDO DO CAMPO;SP;SP1103
548465;1;TAUBATE;SP;SP2219
548477;1;SAO PAULO;SP;SP1112
548483;1;SANTANA DE PARNAIBA;SP;1106SP
548483;1;SANTANA DE PARNAIBA;SP;SP1119
548484;1;ARACATUBA;SP;SP2202
548487;1;ILHABELA;SP;SP2219
548488;1;MIRANDOPOLIS;SP;SP2202
548513;1;OSASCO;SP;SP1109
548520;1;POA;SP;SP1106
548523;1;CAMPINAS;SP;SP2214
548527;1;LENCOIS PAULISTA;SP;SP2207
548542;1;ITAPEVI;SP;SP1119
548545;1;POLONI;SP;SP2213
548562;1;SAO JOSE DOS CAMPOS;SP;SP2219
548569;1;SAO PAULO;SP;SP1121
548575;1;SAO PAULO;SP;SP1101
548580;1;SAO PAULO;SP;SP1106
548586;1;TANABI;SP;SP2213
548612;1;SAO JOAO DA BOA VISTA;SP;SP2208
548640;1;GUARULHOS;SP;SP1117
548642;1;SAO JOSE DO RIO PRETO;SP;SP2206
548645;1;SAO PAULO;SP;1100SP
548649;1;SAO JOSE DO RIO PRETO;SP;SP2206
548654;1;SAO JOSE DO RIO PRETO;SP;SP2206
548657;1;ITAPECERICA DA SERRA;SP;SP1123
548679;1;BARRETOS;SP;SP2212
548681;1;SAO JOSE DO RIO PRETO;SP;SP2206
548711;1;SAO PAULO;SP;SP1107
548717;1;SAO PAULO;SP;SP1120
548720;1;TABATINGA;SP;SP2207
548727;1;SAO JOSE DOS CAMPOS;SP;SP2219
548749;1;SAO PAULO;SP;SP1101
548754;1;BARUERI;SP;SP1119
548766;1;SAO PAULO;SP;SP1105
548769;1;VARGEM GRANDE PAULISTA;SP;SP1108
548777;1;SAO PAULO;SP;SP1107
548795;1;SAO PAULO;SP;SP1112
548811;1;CARAGUATATUBA;SP;2100SP
548813;1;SAO PAULO;SP;SP1112
548821;1;SANTA BARBARA D'OESTE;SP;SP2217
548825;1;FERRAZ DE VASCONCELOS;SP;SP1106
548828;1;SAO PAULO;SP;SP1122
548845;1;SAO PAULO;SP;SP1111
548853;1;SAO PAULO;SP;SP1124
548854;1;SAO PAULO;SP;SP1122
548863;1;SAO PAULO;SP;SP1122
548886;1;OSASCO;SP;SP1109
548905;1;SAO PAULO;SP;SP1105
548906;1;SAO PAULO;SP;SP1111
548915;1;MOGI DAS CRUZES;SP;SP2216
548920;1;SAO PAULO;SP;SP1107
548921;1;GUARULHOS;SP;SP1117
548922;1;SAO PAULO;SP;SP1122
548931;1;SAO PAULO;SP;SP1121
548935;1;SAO PAULO;SP;SP1112
548937;1;ITAQUAQUECETUBA;SP;SP1116
548938;1;DIADEMA;SP;SP1103
548945;1;UBIRAJARA;SP;SP2211
548946;1;SAO BERNARDO DO CAMPO;SP;SP1103
548953;1;SAO PAULO;SP;SP1116
548957;1;SANTO ANDRE;SP;SP1118
548966;1;IBATE;SP;SP2218
548966;3;ARARAQUARA;SP;SP2218
548966;2;RIBEIRAO BONITO;SP;SP2218
548968;1;SOROCABA;SP;SP2204
548972;1;SAO PAULO;SP;SP1111
548973;1;BARUERI;SP;SP1119
548980;1;SAO JOSE DOS CAMPOS;SP;SP2219
548986;1;BIRITIBA-MIRIM;SP;SP2216
548994;1;CERQUEIRA CESAR;SP;SP2207
549039;1;SAO JOSE DOS CAMPOS;SP;SP2219
549058;1;SAO PAULO;SP;SP1115
549059;1;CARAPICUIBA;SP;SP1108
549060;1;AURIFLAMA;SP;SP2202
549065;1;UBATUBA;SP;SP2219
549066;1;SAO PAULO;SP;SP1105
549073;1;SANTA ALBERTINA;SP;SP2213
549093;1;UBATUBA;SP;SP2219
549094;1;UBATUBA;SP;SP2219
549096;1;CRUZALIA;SP;SP2211
549105;1;SAO JOSE DO RIO PRETO;SP;SP2206
549113;1;ITAQUAQUECETUBA;SP;SP1116
549116;1;SUZANO;SP;SP2216
549118;1;OSASCO;SP;SP1109
549122;1;SAO PAULO;SP;1106SP
549122;1;SAO PAULO;SP;SP1105
549126;1;SUZANO;SP;SP2216
549163;1;CANANEIA;SP;SP2215
549165;1;COSMOPOLIS;SP;SP2210
549179;1;SUZANO;SP;SP2216
549210;1;DIADEMA;SP;1115SP
549218;1;MONGAGUA;SP;SP2215
549228;1;ONDA VERDE;SP;SP2213
549231;1;GUARACAI;SP;SP2202
549242;1;MAUA;SP;SP1106
549249;1;ARUJA;SP;SP1116
549262;1;IGARACU DO TIETE;SP;SP2207
549264;1;SAO BERNARDO DO CAMPO;SP;SP1103
549265;1;SAO JOSE DO RIO PRETO;SP;SP2206
549267;1;RIO GRANDE DA SERRA;SP;SP1118
549284;1;ARUJA;SP;SP1116
549286;1;SEVERINIA;SP;SP2212
549298;1;SUZANO;SP;SP2216
549307;1;SANTA BARBARA D'OESTE;SP;SP2217
549309;1;CARAPICUIBA;SP;SP1108
549310;1;CAIEIRAS;SP;SP1119
549315;1;TAUBATE;SP;SP2219
549329;1;SAO PAULO;SP;SP1104
549332;1;ITAQUAQUECETUBA;SP;SP1116
549336;1;JACAREI;SP;SP2219
549338;1;MARILIA;SP;SP2211
549341;1;JALES;SP;SP2213
549349;1;FRANCA;SP;SP2212
549350;1;SAO JOSE DOS CAMPOS;SP;SP2219
549352;1;ITAQUAQUECETUBA;SP;SP1116
549372;1;SAO JOAO DA BOA VISTA;SP;SP2208
549378;1;ITIRAPUA;SP;SP2212
549394;1;SANTO ANDRE;SP;1115SP
549418;1;SAO BERNARDO DO CAMPO;SP;SP1103
549468;1;ASSIS;SP;SP2211
549472;1;MOGI DAS CRUZES;SP;SP2216
549480;1;SAO PAULO;SP;SP1112
549482;1;SAO PAULO;SP;SP1105
549484;1;ARARAQUARA;SP;2205SP
549487;1;SAO PAULO;SP;SP1112
549502;1;SAO PAULO;SP;SP1124
549505;1;LUTECIA;SP;SP2211
549507;1;SAO PAULO;SP;SP1124
549509;1;BIRIGUI;SP;SP2202
549516;1;MOGI MIRIM;SP;SP2210
549520;1;SAO PAULO;SP;SP1122
549536;1;PONGAI;SP;SP2211
549560;1;JABOTICABAL;SP;SP2218
549575;1;MINEIROS DO TIETE;SP;SP2218
549589;1;TAQUARITINGA;SP;SP2218
549607;1;ITAQUAQUECETUBA;SP;2100SP
549612;1;JALES;SP;SP2213
549613;1;MERIDIANO;SP;SP2213
549619;1;COSMOPOLIS;SP;SP2210
549629;1;SAO PAULO;SP;SP1101
549654;1;QUATA;SP;SP2209
549669;1;MIRASSOLANDIA;SP;SP2213
549685;1;CAMPINAS;SP;2220SP
549685;1;CAMPINAS;SP;SP2214
549724;1;SAO PAULO;SP;SP1124
549735;1;POA;SP;SP1106
549741;1;MONGAGUA;SP;SP2215
549747;1;SAO PAULO;SP;SP1121
549773;1;CARAPICUIBA;SP;SP1108
549775;1;GUARULHOS;SP;SP1117
549779;1;ANDRADINA;SP;SP2202
549782;1;OSASCO;SP;SP1109
549789;1;SUZANO;SP;2100SP
549791;1;SUZANO;SP;2100SP
549813;1;CARAPICUIBA;SP;SP1108
549821;2;MAUA;SP;SP1106
549830;1;MIRASSOL;SP;2206SP
549831;1;FLOREAL;SP;SP2202
549835;1;IBIUNA;SP;2220SP
549835;2;SOROCABA;SP;2220SP
549852;1;JUNDIAI;SP;2220SP
549852;1;JUNDIAI;SP;SP2100
549861;1;SAO PAULO;SP;SP1116
549864;1;CARAGUATATUBA;SP;SP2219
549865;1;VARZEA PAULISTA;SP;2220SP
549865;1;VARZEA PAULISTA;SP;SP2100
549866;1;AVANHANDAVA;SP;SP2202
549874;1;AMERICANA;SP;SP2210
549896;1;SAO JOSE DO RIO PRETO;SP;2206SP
549903;1;SANTO ANDRE;SP;SP1118
549915;1;SAO JOSE DO RIO PRETO;SP;SP2000
549920;1;SAO PAULO;SP;SP1105
549921;1;ARACATUBA;SP;SP2202
549941;1;OSASCO;SP;SP1109
549943;1;ITU;SP;2220SP
549949;1;GUARULHOS;SP;SP1117
549954;1;SANTA ISABEL;SP;SP1116
549957;1;TANABI;SP;SP2213
549965;1;COTIA;SP;SP1108
549968;1;OSCAR BRESSANE;SP;SP2211
549976;1;MATAO;SP;SP2218
550006;1;OSASCO;SP;1106SP
550008;1;SANTO ANDRE;SP;1115SP
550008;1;SANTO ANDRE;SP;SP1118
550012;1;PEREIRA BARRETO;SP;SP2202
550013;1;PERUIBE;SP;SP2215
550021;1;IGARACU DO TIETE;SP;SP2207
550025;1;ITAQUAQUECETUBA;SP;SP1116
550026;1;AMERICANA;SP;SP2210
550028;1;AMERICO DE CAMPOS;SP;SP2213
550030;1;SAO BERNARDO DO CAMPO;SP;SP1103
550031;1;SAO PAULO;SP;SP1115
550032;1;MOMBUCA;SP;SP2217
550038;1;GUAIRA;SP;2205SP
550038;1;GUAIRA;SP;SP2212
550039;1;ITAPECERICA DA SERRA;SP;SP1123
550046;1;BURITAMA;SP;SP2202
550088;1;SAO PAULO;SP;1106SP
550088;1;SAO PAULO;SP;SP1105
550089;1;SAO JOAO DO PAU D'ALHO;SP;SP2209
550091;1;SAO PAULO;SP;1101SP
550093;1;COTIA;SP;SP1108
550094;1;SAO PAULO;SP;SP1122
550099;1;SOROCABA;SP;SP2204
550100;1;PRESIDENTE EPITACIO;SP;SP2209
550102;1;DIADEMA;SP;SP1103
550115;1;CARAPICUIBA;SP;SP1108
550160;1;SAO BERNARDO DO CAMPO;SP;SP1103
550168;1;OSASCO;SP;SP1109
550173;1;MONTE APRAZIVEL;SP;SP2213
550176;1;ITAQUAQUECETUBA;SP;SP1116
550177;1;GUARULHOS;SP;SP1117
550179;1;OSASCO;SP;SP1109
550195;1;OURO VERDE;SP;SP2209
550230;1;SANTA BARBARA D'OESTE;SP;SP2100
550234;1;SAO PAULO;SP;SP1121
550251;1;LIMEIRA;SP;SP2210
550255;1;DIADEMA;SP;SP1103
550255;3;DIADEMA;SP;SP1103
550255;2;SAO PAULO;SP;SP1112
550256;1;FERRAZ DE VASCONCELOS;SP;SP1106
550262;1;JACAREI;SP;2100SP
550263;1;SAO SEBASTIAO;SP;2100SP
550274;1;SUZANO;SP;1100SP
550277;1;NOVO HORIZONTE;SP;SP2211
550279;1;BARRETOS;SP;SP2212
550285;1;BARUERI;SP;SP1119
550300;1;PENAPOLIS;SP;SP2000
550306;1;BAURU;SP;SP2207
550308;1;SAO BERNARDO DO CAMPO;SP;SP1103
550314;1;SAO PAULO;SP;SP1101
550318;1;ITAQUAQUECETUBA;SP;SP1116
550325;1;TERRA ROXA;SP;SP2212
550328;1;TERRA ROXA;SP;SP2212
550331;1;SAO PAULO;SP;SP1105
550336;1;PIRACICABA;SP;SP1098
550342;1;VOTUPORANGA;SP;SP2213
550347;1;SAO JOSE DO RIO PRETO;SP;SP2000
550355;1;VALINHOS;SP;2220SP
550355;1;VALINHOS;SP;SP2214
550358;1;COTIA;SP;SP1108
550364;2;IPAUSSU;SP;SP2211
550364;1;CHAVANTES;SP;SP2211
550364;3;CANITAR;SP;SP2211
550372;1;SAO PAULO;SP;SP1111
550375;2;COLOMBIA;SP;SP2212
550381;1;APIAI;SP;SP2215
550391;1;JACAREI;SP;SP2219
550399;1;LINS;SP;SP2211
550419;1;INDIAPORA;SP;SP2213
550428;1;COLOMBIA;SP;SP2212
550446;1;OSASCO;SP;SP1109
550447;1;SANTO ANDRE;SP;SP1103
550454;1;EMBU-GUACU;SP;SP1107
550467;1;SAO PAULO;SP;SP1101
550469;1;IBITINGA;SP;SP2207
550486;1;PRESIDENTE EPITACIO;SP;SP2209
550494;1;ARUJA;SP;SP1116
550516;1;MOGI GUACU;SP;SP1098
550525;1;SAO PAULO;SP;SP1119
550532;1;ONDA VERDE;SP;SP2213
550538;1;GUARULHOS;SP;2999SP
550555;1;SAO JOSE DO RIO PRETO;SP;SP2206
550570;1;MAUA;SP;SP1106
550571;1;BEBEDOURO;SP;2205SP
550571;1;BEBEDOURO;SP;SP2212
550612;1;SAO PAULO;SP;SP1120
550622;1;TAUBATE;SP;SP2219
550624;1;SAO FRANCISCO;SP;SP2213
550625;1;RUBINEIA;SP;SP2213
550630;1;RIO CLARO;SP;SP2210
550646;1;PRAIA GRANDE;SP;SP1104
550668;1;BARUERI;SP;SP1119
550669;1;SAO PAULO;SP;SP1124
550671;1;SAO PAULO;SP;SP1122
550702;1;FRANCA;SP;SP2212
550703;1;CUNHA;SP;SP2219
550704;1;SANTO ANDRE;SP;SP1118
550725;1;SAO PAULO;SP;SP1107
550728;1;SANTA CRUZ DAS PALMEIRAS;SP;SP2208
550733;1;CAIEIRAS;SP;SP1119
550755;1;SANTANA DE PARNAIBA;SP;1106SP
550756;1;SAO BERNARDO DO CAMPO;SP;SP1103
550760;1;PRESIDENTE PRUDENTE;SP;SP2209
550764;1;SAO PAULO;SP;SP1104
550775;1;SAO PAULO;SP;SP1116
550786;1;EMBU-GUACU;SP;SP1107
550798;1;OSASCO;SP;SP1109
550811;1;TERRA ROXA;SP;SP2212
550814;1;SALESOPOLIS;SP;SP2216
550826;1;SUMARE;SP;SP2217
550836;1;SANTO ANDRE;SP;SP1118
550842;1;SANTO ANDRE;SP;SP1118
550852;1;SILVEIRAS;SP;SP2219
550865;1;ITAQUAQUECETUBA;SP;SP1116
550870;1;SOROCABA;SP;SP2204
550870;2;SOROCABA;SP;SP2204
550899;1;BAURU;SP;SP1098
550906;1;TAUBATE;SP;SP1098
550920;1;ARARAQUARA;SP;SP2218
550949;1;PEDREGULHO;SP;SP2212
550963;1;COSMOPOLIS;SP;SP2210
550966;1;GENERAL SALGADO;SP;SP2202
550968;1;LIMEIRA;SP;SP2210
550973;1;SAO BERNARDO DO CAMPO;SP;SP1103
550975;1;COTIA;SP;SP1108
550984;1;SAO JOAO DA BOA VISTA;SP;SP2208
550996;1;ITAQUAQUECETUBA;SP;2100SP
551003;1;SOROCABA;SP;SP2204
551014;1;BOCAINA;SP;SP2207
551015;1;SOROCABA;SP;SP2204
551021;1;SAO JOSE DO RIO PRETO;SP;SP2206
551026;1;SANTA FE DO SUL;SP;2206SP
551026;1;SANTA FE DO SUL;SP;SP2213
551033;1;GUARULHOS;SP;SP1117
551034;1;POMPEIA;SP;2208SP
551034;1;POMPEIA;SP;SP2211
551044;1;POA;SP;SP1106
551051;1;SAO PAULO;SP;SP1104
551053;1;ITAPECERICA DA SERRA;SP;SP1123
551065;1;ARTUR NOGUEIRA;SP;SP2210
551069;1;JABORANDI;SP;SP2212
551087;1;SUMARE;SP;SP2217
551090;1;LIMEIRA;SP;1098SP
551094;1;COTIA;SP;SP1108
551095;1;GUARIBA;SP;SP2218
551114;1;NOVO HORIZONTE;SP;SP2211
551117;1;SAO PAULO;SP;SP1105
551126;1;JANDIRA;SP;SP1108
551127;1;COTIA;SP;SP1108
551137;1;CAMPINAS;SP;2220SP
551205;1;SAO PAULO;SP;SP1121
551244;1;GUARACI;SP;SP2212
551258;1;BAURU;SP;2208SP
551259;1;SAO PAULO;SP;SP1120
551266;1;AMERICANA;SP;SP2210
551277;1;POA;SP;SP1106
551285;1;SAO PAULO;SP;SP1104
551312;1;SAO PAULO;SP;1106SP
551312;1;SAO PAULO;SP;SP1121
551329;1;COTIA;SP;1106SP
551351;1;MIRANDOPOLIS;SP;SP2202
551355;1;SAO PAULO;SP;SP1122
551362;1;JALES;SP;2206SP
551367;1;PAULICEIA;SP;SP2209
551377;1;PROMISSAO;SP;SP2202
551385;1;SAO PAULO;SP;SP1112
551388;1;EMBU DAS ARTES;SP;SP1123
551393;1;COTIA;SP;SP1108
551395;1;SOROCABA;SP;SP2204
551398;1;SOROCABA;SP;SP2204
551400;1;SAO PAULO;SP;SP1112
551402;1;LORENA;SP;2100SP
551418;1;SAO PAULO;SP;SP1112
551430;1;PITANGUEIRAS;SP;2205SP
551447;1;BARRETOS;SP;SP2212
551453;1;LUIZIANIA;SP;SP2202
551473;1;ARACATUBA;SP;SP2202
551474;1;SAO PAULO;SP;SP1111
551488;1;NOVA ODESSA;SP;SP2217
551494;1;AMERICANA;SP;SP2210
551495;1;PIRACICABA;SP;SP2217
551503;1;SAO PAULO;SP;SP1121
551520;1;BARRETOS;SP;SP2212
551528;1;AREALVA;SP;SP2207
551540;1;MOGI-GUACU;SP;SP2208
551553;1;SAO PAULO;SP;SP1121
551560;1;SUZANO;SP;SP2216
551561;1;GUARULHOS;SP;SP1117
551579;1;GUARACAI;SP;SP2202
551594;1;FERRAZ DE VASCONCELOS;SP;SP1106
551608;1;MOGI DAS CRUZES;SP;SP2216
551619;1;ITAPURA;SP;SP2202
551620;1;ITAPETININGA;SP;SP2215
551625;1;BRODOWSKI;SP;SP2212
551640;1;RIO GRANDE DA SERRA;SP;SP1118
551644;1;UBATUBA;SP;2100SP
551645;1;SAO PAULO;SP;SP1115
551653;1;PENAPOLIS;SP;2206SP
551654;1;COTIA;SP;SP1108
551659;1;OSASCO;SP;1106SP
551671;1;SAO ROQUE;SP;SP2204
551672;2;APIAI;SP;SP2215
551678;1;LINS;SP;2208SP
551682;1;VARGEM GRANDE PAULISTA;SP;SP1108
551714;1;PEDREIRA;SP;SP2214
551717;1;SAO PAULO;SP;SP1115
551720;1;SAO PAULO;SP;SP1104
551725;1;AGUAS DA PRATA;SP;SP2208
551734;1;MIRASSOL;SP;2206SP
551734;1;MIRASSOL;SP;SP2213
551740;2;NOVA ODESSA;SP;SP2217
551740;1;SANTA BARBARA D'OESTE;SP;SP2217
551740;4;NOVA ODESSA;SP;SP2217
551741;1;CASTILHO;SP;SP2202
551770;1;SAO BERNARDO DO CAMPO;SP;SP1103
551772;1;ILHABELA;SP;SP2219
551774;1;COTIA;SP;SP1108
551781;1;PEREIRA BARRETO;SP;SP2202
551798;1;SAO PAULO;SP;SP1107
551803;1;SAO PAULO;SP;SP1107
551825;1;REGINOPOLIS;SP;SP2211
551832;1;POA;SP;SP1106
551849;1;OSASCO;SP;1106SP
551853;1;GUARULHOS;SP;SP1117
551875;1;GUARULHOS;SP;SP1117
551891;1;LIMEIRA;SP;2220SP
551896;1;SAO JOSE DO RIO PRETO;SP;SP2206
551897;1;BARUERI;SP;SP1119
551902;1;SAO PAULO;SP;SP1104
551916;1;SAO JOSE DA BELA VISTA;SP;SP2212
551919;1;MONGAGUA;SP;1115SP
551919;1;MONGAGUA;SP;SP2215
551920;1;SAO PAULO;SP;SP1105
551921;1;SANTA ADELIA;SP;SP2206
551929;1;ARUJA;SP;SP1116
551935;1;TAQUARITINGA;SP;SP2218
551936;1;SANTA ERNESTINA;SP;SP2218
551940;1;SAO PAULO;SP;SP1107
551941;1;JANDIRA;SP;SP1108
551950;1;LIMEIRA;SP;SP2210
551953;1;SAO PAULO;SP;1106SP
551953;1;SAO PAULO;SP;SP1112
551954;1;SAO PAULO;SP;SP1112
551963;1;SAO PAULO;SP;SP1104
551964;1;SAO BERNARDO DO CAMPO;SP;SP1103
551994;1;POA;SP;SP1106
551996;1;BADY BASSITT;SP;SP2206
552005;1;SOROCABA;SP;SP1098
552010;1;POA;SP;SP1106
552019;1;SAO PAULO;SP;SP1104
552032;1;SAO PAULO;SP;SP1104
552035;1;SOROCABA;SP;SP2204
552040;1;RIBEIRAO PIRES;SP;SP1118
552041;1;NOVO HORIZONTE;SP;2206SP
552042;1;CAIEIRAS;SP;1106SP
552042;1;CAIEIRAS;SP;SP1119
552046;1;CUBATAO;SP;SP1104
552056;1;SAO PAULO;SP;1101SP
552073;1;SOROCABA;SP;SP2204
552074;1;SOROCABA;SP;SP2204
552075;1;GUARULHOS;SP;1101SP
552075;2;GUARULHOS;SP;1101SP
552077;1;SAO BERNARDO DO CAMPO;SP;SP1103
552078;1;PORTO FERREIRA;SP;SP2208
552084;1;SAO PAULO;SP;SP1111
